,index,id,attach_dist,is_attached,is_contained,is_matched,match_ids,match_overlaps,primary_pix,total_pix,primary_deposition,total_deposition,ke
854,321,94,0.29998779296875,True,False,True,[95 98],[8.5964912e-01 6.7340065e-04],53,53,23.811607360839844,23.811607360839844,32.719867653490574
855,321,96,0.29998779296875,True,True,True,[28 29],[0.7590361  0.00294406],74,74,25.464597702026367,25.464597702026367,28.800130236015704
856,321,100,0.2999267578125,True,True,True,[13 14],[0.8167939  0.00127714],58,117,17.852365493774414,38.25055694580078,46.66668323506888
857,323,66,0.3000030517578125,True,True,True,[39 40],[0.8636364  0.00587084],104,104,20.115001678466797,20.115001678466797,31.509669235700187
858,324,110,0.3000030517578125,True,True,True,[ 9 11],[0.81294966 0.00195567],110,133,23.878725051879883,29.72235107421875,42.19453614183589
859,325,39,0.3000030517578125,True,True,True,[2 3],[0.7058824  0.00203459],94,94,17.253053665161133,17.253053665161133,31.896703361739593
860,325,73,0.29998779296875,True,False,True,[89 91],[0.84745765 0.01923077],52,52,13.966468811035156,13.966468811035156,50.28102083699064
861,326,52,0.300048828125,True,True,True,[68],[0.8301887],47,47,20.800613403320312,20.800613403320312,24.015363613843117
862,326,53,2.70001220703125,True,True,True,[54],[0.61702126],60,60,15.082148551940918,15.082148551940918,37.02081974944604
863,327,25,0.3000030517578125,False,True,True,[92 93],[0.7352941  0.00301811],29,29,7.597990036010742,7.597990036010742,7.78701913309616
864,327,26,inf,False,True,True,[0 1 2],[0.39130434 0.23188406 0.15714286],19,67,4.978465557098389,21.237985610961914,44.884621096894286
865,327,73,0.29998779296875,True,True,True,[90 91],[0.8819876  0.00997506],153,153,36.120689392089844,36.120689392089844,44.733222902569466
866,327,82,0.29998779296875,True,False,True,[117],[0.01156069],15,15,1.9169633388519287,1.9169633388519287,51.165978252352446
867,328,40,0.6708203933887703,True,True,True,[10 12],[0.85314685 0.00531915],118,136,30.843873977661133,35.45989227294922,38.499828267631656
868,328,41,0.29998779296875,True,True,True,[11],[0.80851066],38,38,16.292203903198242,16.292203903198242,19.613468533878507
869,328,111,0.29998779296875,True,True,True,[15 17 16],[0.6573427  0.0234375  0.01215278],50,127,13.727103233337402,36.329097747802734,48.93092269456414
870,328,115,0.29998779296875,True,True,True,[78 79],[0.74825174 0.0029985 ],93,124,18.066539764404297,29.841835021972656,46.77442381067738
871,328,119,0.29998779296875,True,True,True,[18 19],[0.81142855 0.00268097],88,161,19.83857536315918,37.23572540283203,43.2333321855245
872,329,50,0.29998779296875,True,True,True,[32],[0.9047619],121,121,28.20183753967285,28.20183753967285,40.91351320748046
873,329,51,0.29998779296875,True,True,True,[36 37],[0.82945734 0.01195219],118,118,35.57563400268555,35.57563400268555,41.304662498713746
874,329,57,0.3000030517578125,True,True,True,[34 35],[0.61538464 0.01285047],38,38,7.9145307540893555,7.9145307540893555,11.16331881322569
875,329,59,0.5999755859375,True,True,True,[30],[0.83832335],154,154,35.28004455566406,35.28004455566406,37.49928371318329
876,329,69,0.29998779296875,True,True,True,[20 38 39],[0.56302524 0.30252102 0.00065041],114,114,31.6567325592041,31.6567325592041,41.3090069996329
877,330,38,0.29998779296875,True,True,True,[46 47],[0.5769231  0.02884615],43,43,10.067951202392578,10.067951202392578,34.79834715197955
878,330,68,0.3000030517578125,True,False,True,[44],[0.8454546],102,102,21.05902099609375,21.05902099609375,29.2969118111989
879,331,110,0.29998779296875,True,True,True,[17 18],[0.8        0.00540541],53,53,23.12091827392578,23.12091827392578,39.78636015918047
880,332,70,0.2999267578125,True,True,True,[122 124],[8.3999997e-01 3.9635354e-04],46,46,12.85913372039795,12.85913372039795,15.206608755642126
881,332,113,0.29998779296875,True,True,True,[110 111],[0.73134327 0.03412969],131,186,27.92001724243164,41.452213287353516,49.642822339769374
882,332,147,0.29998779296875,True,True,True,[103],[0.6453901],70,114,14.536210060119629,22.664947509765625,27.53091746514778
883,333,62,0.29998779296875,True,False,True,[81 84],[8.043478e-01 3.522367e-04],125,125,26.346389770507812,26.346389770507812,33.90864645257358
884,333,74,1.5297064525797102,True,False,True,[76],[0.8165681],109,154,26.00823211669922,35.141204833984375,42.44864686287845
885,334,33,0.29998779296875,True,True,True,[52 53],[0.7307692  0.01068702],53,72,11.76616382598877,17.665746688842773,22.086229252076603
886,334,74,0.29998779296875,True,False,True,[48 51],[0.37142858 0.00695187],70,70,18.555870056152344,18.555870056152344,20.778701909491872
887,334,76,0.29998779296875,True,True,True,[83 84],[0.7758621  0.00520833],150,161,28.088417053222656,30.58144760131836,40.213364125036776
888,334,89,0.29998779296875,True,True,True,[19],[0.9032258],86,86,25.53134536743164,25.53134536743164,30.196734338367555
889,335,39,0.29998779296875,True,True,True,[34 36],[8.9908254e-01 3.0712530e-04],103,103,22.747217178344727,22.747217178344727,25.599923808508887
890,335,63,1.529703460128878,True,True,True,[84],[0.6946565],97,108,19.5174617767334,23.39043426513672,39.45323004734526
891,335,78,0.2999267578125,True,True,True,[37 38],[0.6944444  0.00906344],71,71,17.264842987060547,17.264842987060547,28.12382983035475
892,335,80,0.2999267578125,True,False,True,[22],[0.28421053],53,53,11.51852798461914,11.51852798461914,13.58758254167762
893,335,91,0.29998779296875,True,True,True,[32 33],[0.75438595 0.00421348],108,108,28.36631965637207,28.36631965637207,40.2672013125628
894,335,94,0.300048828125,True,True,True,[39 40],[0.8363636  0.00408998],53,53,13.599761962890625,13.599761962890625,18.86089846699724
895,335,96,0.29998779296875,True,True,True,[17 20],[0.6923077  0.11956522],44,83,23.98550796508789,37.27938461303711,51.158484292163116
896,335,97,0.29998779296875,True,True,True,[8],[0.6936937],20,87,5.265635013580322,26.811866760253906,35.82989553110418
897,335,98,0.2999267578125,True,True,True,[25 26],[0.6333333  0.00966851],101,134,25.178646087646484,31.931148529052734,43.437163287148344
898,336,25,0.29998779296875,True,True,True,[70 71],[0.54310346 0.02981366],94,106,18.7564754486084,24.999088287353516,34.8184963678627
899,337,47,0.2999267578125,True,True,True,[6 7 8],[0.62903225 0.1754386  0.00101317],79,114,23.229677200317383,31.55588150024414,49.554414192816935
900,337,89,0.3000030517578125,True,True,True,[63 64 65],[0.70535713 0.1262136  0.00462963],84,103,27.87118148803711,33.68528366088867,42.17672789282461
901,337,105,0.29998779296875,True,True,True,[26 29],[6.8750000e-01 3.7537538e-04],52,52,11.656562805175781,11.656562805175781,12.487895343301803
902,338,144,0.29998779296875,True,True,True,[175 176],[0.8161435  0.00552486],179,200,37.012054443359375,44.1384162902832,48.44974748134083
903,339,45,0.2999267578125,True,True,True,[88 90],[0.75449103 0.00112233],102,150,19.914791107177734,33.22905349731445,43.428346218123245
904,339,79,0.3000030517578125,True,True,True,[141],[0.7704918],51,51,15.19456672668457,15.19456672668457,18.28869038478541
905,339,80,0.29998779296875,True,True,True,[120 121],[0.86915886 0.012     ],99,99,36.64225387573242,36.64225387573242,45.15468795287202
906,339,90,0.29998779296875,True,False,True,[118 119],[0.7972973  0.00823045],129,129,23.513938903808594,23.513938903808594,40.460071964034135
907,339,91,0.5195940990723286,True,False,True,[122],[0.7105263],89,89,21.472007751464844,21.472007751464844,50.54769654312624
908,339,112,0.2999267578125,True,True,True,[14 15],[0.8111888  0.01118568],129,129,32.09238815307617,32.09238815307617,39.65069785631542
909,340,46,0.3000030517578125,True,False,True,[17 38],[0.51428574 0.01980198],48,74,13.97065544128418,20.77816390991211,36.07080193018558
910,340,76,0.3000030517578125,True,True,True,[82 83],[0.91156465 0.00158856],142,142,35.3221435546875,35.3221435546875,47.484315494671435
911,340,87,0.3000030517578125,True,True,True,[0],[0.7652582],180,180,38.90160369873047,38.90160369873047,42.22677326153534
912,340,100,0.29998779296875,True,False,True,[107],[0.24893314],197,197,35.377525329589844,35.377525329589844,45.298374622690964
913,341,56,0.3000030517578125,True,True,True,[13 14],[0.8296296  0.00308642],86,117,17.290353775024414,30.759471893310547,38.500862814615004
914,341,57,0.300018310546875,True,True,True,[47 48],[0.3137255  0.01856148],51,51,19.09645652770996,19.09645652770996,29.428410792680403
915,341,89,0.29998779296875,True,True,True,[131],[0.39512196],192,192,33.24479293823242,33.24479293823242,49.79097824757018
916,341,138,1.615540375144195,True,True,True,[129 130],[0.8150685  0.13513513],145,145,26.285367965698242,26.285367965698242,31.787001112542082
917,342,45,0.2999267578125,True,False,True,[15 14],[0.8613861  0.00722022],96,96,20.19916534423828,20.19916534423828,48.94116049071333
918,342,62,0.29998779296875,True,True,True,[0 1],[0.5714286  0.02173913],136,136,30.47783660888672,30.47783660888672,46.634609799019465
919,342,63,1.2369405696937397,True,True,True,[2],[0.8888889],103,103,20.577009201049805,20.577009201049805,32.421173482091156
920,342,78,0.29998779296875,True,True,True,[67 68],[0.9102564  0.00269906],133,151,28.166229248046875,34.148231506347656,36.54304554267967
921,343,35,0.29998779296875,False,True,True,[5],[0.63225806],90,105,19.59197235107422,23.745651245117188,34.805921549268085
922,343,111,0.7348294807974486,True,True,True,[38],[0.86153847],110,124,35.3911018371582,39.025718688964844,48.17793287438007
923,344,40,0.3000030517578125,False,True,True,[10 12],[0.7966102 0.0122807],165,165,36.991058349609375,36.991058349609375,43.7409807787802
924,344,104,0.300018310546875,True,False,True,[102 103],[0.47058824 0.04761905],16,16,5.955694675445557,5.955694675445557,35.71448675178815
925,344,113,1.236955373602135,True,False,True,[104],[0.64285713],42,42,9.649639129638672,9.649639129638672,17.855998823858116
926,344,128,inf,False,True,True,[96 99],[0.29064038 0.04835821],182,182,33.04945755004883,33.04945755004883,42.86846078385212
927,345,43,0.29998779296875,True,True,True,[10 15],[7.1304345e-01 2.1226915e-04],89,101,22.241514205932617,24.540340423583984,29.92178113781575
928,345,74,inf,False,False,True,[77],[0.73109245],96,96,17.379770278930664,17.379770278930664,23.444248405812605
929,346,30,0.9948963439881592,True,False,True,[90],[0.8913044],83,83,18.62986946105957,18.62986946105957,24.36581903182238
930,346,37,0.29998779296875,True,True,True,[96 99],[0.55263156 0.00189095],129,129,26.814762115478516,26.814762115478516,40.87673463704953
931,347,36,0.29998779296875,True,True,True,[35 36],[0.77884614 0.00859599],193,193,38.6719970703125,38.6719970703125,45.28905554213489
932,347,51,0.29998779296875,True,True,True,[29 32],[8.4771574e-01 3.0854673e-04],179,190,34.40749740600586,40.2244873046875,44.97584533221799
933,347,56,0.29998779296875,True,True,True,[7 8],[7.6691729e-01 6.4391503e-04],110,110,22.16412925720215,22.16412925720215,30.355419886675318
934,347,58,0.29999542236328125,True,True,True,[37 38],[0.7671233  0.00134589],68,68,19.30182456970215,19.30182456970215,25.493672021407487
935,347,94,0.3000030517578125,True,False,True,[39 40],[0.74390244 0.0137931 ],76,76,12.993629455566406,12.993629455566406,47.15170980511388
936,348,45,inf,False,True,True,[42],[0.44117647],16,16,5.250820159912109,5.250820159912109,36.78691954290309
937,348,50,0.4242468053627785,True,False,True,[44],[0.71428573],33,33,13.551231384277344,13.551231384277344,40.42229406034327
938,348,61,0.5195588627984719,True,True,True,[94 95],[0.87218046 0.00826446],121,121,31.492618560791016,31.492618560791016,38.36267980037459
939,349,68,0.29998779296875,True,False,True,[81 80 82],[0.52671754 0.34108528 0.02316602],128,128,23.80457305908203,23.80457305908203,45.17990247261991
940,350,30,0.3000030517578125,False,True,True,[29 34],[0.80701756 0.00142586],110,110,23.90913963317871,23.90913963317871,32.98397323150232
941,350,82,0.29998779296875,True,True,True,[3],[0.79518074],33,75,9.357659339904785,21.975685119628906,28.571304863199767
942,351,29,0.5196513632826439,True,True,True,[22 28],[0.6275862  0.00862069],107,107,24.494873046875,24.494873046875,31.760701745994826
943,351,68,0.29998779296875,True,True,True,[58],[0.76963353],148,167,26.551815032958984,35.81857681274414,51.601077279065855
944,352,113,0.29998779296875,True,True,True,[95 96],[0.625      0.00144648],35,35,7.595781326293945,7.595781326293945,10.852263288529405
945,353,59,0.4242575950931961,True,True,True,[13 20],[9.1071427e-01 2.2644928e-04],108,108,23.119836807250977,23.119836807250977,41.225839878901255
946,353,102,0.29998779296875,True,True,True,[117 119],[0.7518248  0.00122549],122,122,24.766904830932617,24.766904830932617,31.784766485921658
947,353,103,0.29998779296875,True,True,True,[115],[0.852459],67,162,15.361329078674316,37.77887725830078,47.43906417946826
948,354,47,0.29998779296875,True,True,True,[59],[0.41342756],121,133,28.272165298461914,30.58547592163086,35.21019048503873
949,354,79,0.4242575950931961,True,True,True,[70],[0.7647059],16,16,4.069026947021484,4.069026947021484,18.13339454751858
950,355,86,0.29998779296875,True,True,True,[0 1],[0.8037383  0.00237954],88,99,19.666168212890625,25.060636520385742,33.06700174636824
951,355,89,0.29998779296875,True,True,True,[60],[0.4526316],143,143,31.925979614257812,31.925979614257812,44.86455758760945
952,356,39,0.6708476902510648,True,True,True,[58],[0.90082645],115,115,28.994359970092773,28.994359970092773,37.867355678360596
953,356,67,0.29998779296875,True,True,True,[90 91],[0.5058824  0.01146789],83,83,26.560516357421875,26.560516357421875,35.77652055159764
954,356,98,0.2999267578125,True,True,True,[31 33],[0.62068963 0.00076864],2,24,0.1181388795375824,6.680182456970215,16.054833599812195
955,357,81,0.29998779296875,True,True,True,[60 61],[0.8625     0.00123001],76,76,16.970266342163086,16.970266342163086,20.32523914708912
956,357,118,0.2999267578125,True,True,True,[159],[0.8245614],106,106,21.762781143188477,21.762781143188477,47.657090114707515
957,357,182,0.29998779296875,True,True,True,[41 42],[0.2        0.00680272],90,90,15.533824920654297,15.533824920654297,46.503010175136346
958,359,40,0.2999267578125,True,True,True,[ 99 101],[0.73109245 0.0012285 ],181,213,32.51638412475586,40.87216567993164,47.26322805693553
959,359,76,0.2999267578125,True,True,True,[110],[0.85897434],73,73,21.329723358154297,21.329723358154297,26.553364783134754
960,359,112,0.2999267578125,True,False,True,[96 97],[0.6268657  0.05054152],33,63,5.201679229736328,13.905529022216797,41.09595252955046
961,359,113,inf,False,False,True,[92],[0.3902439],22,22,5.775948524475098,5.775948524475098,47.86978075979672
962,360,36,0.29998779296875,True,True,True,[ 8 10  9],[0.5875     0.14492753 0.01793722],67,67,15.000222206115723,15.000222206115723,34.862594947074484
963,361,29,0.300048828125,True,True,True,[68],[0.78504676],24,99,4.701488018035889,27.280750274658203,33.01933024564336
964,361,52,1.2369442704051028,True,False,True,[30],[0.8169014],104,133,23.98287582397461,31.459796905517578,47.79485105016104
965,361,59,0.3000030517578125,True,True,True,[95 96],[0.89285713 0.00895522],107,107,24.626619338989258,24.626619338989258,32.713910534126136
966,363,34,0.29998779296875,True,False,True,[100 101],[0.65346533 0.05291005],89,89,20.329147338867188,20.329147338867188,25.40162515351305
967,363,46,0.29998779296875,True,True,True,[42 43],[0.8910891  0.00104822],98,98,30.613819122314453,30.613819122314453,36.93147042186871
968,363,70,0.29998779296875,True,True,True,[44 45],[0.38       0.02927928],46,46,10.226921081542969,10.226921081542969,11.510276130726739
969,364,58,0.2999267578125,True,False,True,[85 86],[0.84745765 0.02564103],170,170,37.15143585205078,37.15143585205078,42.91467519778538
970,364,109,0.29998779296875,True,True,True,[25 24],[0.48453608 0.1122807 ],79,93,28.708715438842773,33.1988525390625,41.76898646153034
971,366,46,inf,False,False,True,[57],[0.375],16,16,3.0053935050964355,3.0053935050964355,47.316447992282484
972,366,74,0.5999755859375,True,False,True,[43],[0.8118812],94,94,18.785171508789062,18.785171508789062,23.36330504666801
973,367,52,0.29998779296875,True,True,True,[71 72],[0.85925925 0.00142959],105,127,20.982770919799805,27.98298454284668,43.17077143538632
974,367,61,0.2999267578125,True,False,True,[99],[0.77835053],138,173,29.23408317565918,37.143577575683594,43.65376608961758
975,367,139,0.29998779296875,True,True,True,[97],[0.89071035],147,174,30.101032257080078,37.005699157714844,40.64696198913703
976,368,39,0.2999267578125,True,True,True,[16 17],[0.8194444  0.00558659],95,130,21.939701080322266,30.15550994873047,39.6398541604908
977,368,58,0.29998779296875,True,True,True,[91],[0.68115944],123,123,25.447229385375977,25.447229385375977,45.33414930086068
978,369,44,0.4243007545635366,True,True,True,[36],[0.6],27,66,8.361759185791016,18.997013092041016,30.428548363961855
979,369,58,0.3000030517578125,True,True,True,[41 42],[9.2913383e-01 5.5035774e-04],121,121,29.285778045654297,29.285778045654297,38.351530505582524
980,369,73,0.29998779296875,True,True,True,[105],[0.9153846],122,122,33.39023971557617,33.39023971557617,40.34953174578971
981,369,119,0.29998779296875,True,False,True,[39 38],[0.5681818  0.23684211],38,38,10.119438171386719,10.119438171386719,39.00769306769966
982,370,59,0.29998779296875,True,True,True,[23],[0.7960199],162,181,32.46520233154297,36.90216064453125,48.183239080431846
983,370,88,0.29998779296875,True,False,True,[ 20 101  21  22],[0.45528457 0.22033899 0.10344828 0.01150748],58,116,17.977210998535156,38.843204498291016,49.480224268967675
984,371,79,0.2999267578125,True,True,True,[135 136],[0.53488374 0.00890208],33,33,10.28465747833252,10.28465747833252,14.052177759868929
985,372,50,0.2999267578125,True,False,True,[46 47],[0.57894737 0.144     ],56,56,12.252559661865234,12.252559661865234,51.371536974553585
986,372,53,0.29998779296875,True,True,True,[4 5],[0.8101266  0.02238806],110,148,23.85411834716797,37.95283126831055,47.629623125884166
987,372,54,0.29998779296875,True,True,True,[6],[0.8645833],90,90,20.127853393554688,20.127853393554688,25.351809422243115
988,373,28,0.29998779296875,True,True,True,[0],[0.8090909],79,99,16.576807022094727,25.082244873046875,28.133418554086255
989,373,38,0.2999267578125,True,True,True,[44 48],[0.7037037 0.0007228],57,68,13.023334503173828,18.418025970458984,24.897335335745115
990,373,46,0.2999267578125,True,True,True,[49],[0.8772727],103,205,25.26764678955078,46.019493103027344,49.346042065351405
991,373,91,0.29998779296875,True,True,True,[121],[0.26168224],31,31,10.458019256591797,10.458019256591797,50.84758004328401
992,374,41,0.29998779296875,True,True,True,[109 110],[0.76428574 0.0069797 ],115,130,23.123008728027344,29.408443450927734,42.055684252956006
993,374,65,0.2999267578125,True,True,True,[54 55],[8.604651e-01 5.376344e-04],83,83,32.41608810424805,32.41608810424805,51.99735614548417
994,374,113,0.29998779296875,True,True,True,[47 48],[0.7892157  0.00092123],115,181,23.387006759643555,37.083518981933594,45.158180848386216
995,375,30,0.29998779296875,True,True,True,[85 86],[0.44444445 0.00856242],52,52,8.491640090942383,8.491640090942383,13.207355420168895
996,376,41,0.29998779296875,True,True,True,[76 78],[0.67058825 0.01612903],14,76,3.4762258529663086,25.686939239501953,29.682611190931347
997,376,116,0.29998779296875,True,True,True,[91],[0.8135593],111,111,28.671558380126953,28.671558380126953,30.96216743591301
998,377,65,0.29998779296875,True,True,True,[14 15],[0.82954544 0.00493097],118,168,25.97249412536621,41.03892517089844,47.89918406560356
999,378,35,0.2999267578125,True,True,True,[103],[0.81707317],71,71,19.89088249206543,19.89088249206543,25.541321323031656
1000,378,91,0.29998779296875,True,True,True,[33],[0.74242425],56,56,9.554426193237305,9.554426193237305,10.601624898760981
1001,378,106,0.29998779296875,True,True,True,[31],[0.740113],149,149,29.624155044555664,29.624155044555664,34.35207029630261
1002,378,108,0.29998779296875,True,True,True,[80],[0.85858583],139,188,24.821500778198242,40.12786865234375,44.28931305255441
1003,378,112,0.2999267578125,True,True,True,[19 20 21],[0.42708334 0.25263157 0.0625    ],47,95,16.008424758911133,28.547937393188477,31.00802174491264
1004,378,113,0.29998779296875,True,True,True,[98 99],[0.8263473  0.00285307],83,149,23.898719787597656,40.51382064819336,45.25372538319162
1005,379,37,0.29998779296875,True,True,True,[24],[0.8695652],86,86,23.358003616333008,23.358003616333008,29.221285649996897
1006,379,70,0.29998779296875,True,True,True,[87],[0.83870965],51,89,12.9790678024292,22.886430740356445,28.172288237333575
1007,380,109,inf,False,True,True,[0 1],[0.8        0.01550388],11,86,1.734526515007019,24.676651000976562,42.58988516707001
1008,381,32,0.29998779296875,True,True,True,[81 82],[0.8681319  0.00122549],84,84,24.599720001220703,24.599720001220703,28.433227436410263
1009,381,58,0.29998779296875,True,True,True,[73],[0.83760685],40,109,15.868306159973145,42.0673828125,49.69182226078198
1010,381,80,0.29998779296875,True,True,True,[27],[0.91851854],127,127,32.100791931152344,32.100791931152344,37.63937974255535
1011,381,90,0.2999267578125,True,True,True,[9],[0.8344827],99,126,26.839202880859375,34.698551177978516,45.60365794576359
1012,382,36,0.29998779296875,False,True,True,[89],[0.75],52,62,14.047390937805176,18.747474670410156,24.113839782784815
1013,382,57,0.3000030517578125,True,False,True,[55],[0.29710144],112,112,21.020610809326172,21.020610809326172,35.8206886125488
1014,382,93,0.29998779296875,True,True,True,[57 58],[0.7797619  0.00095329],50,157,12.184710502624512,43.74480438232422,47.93620456450657
1015,382,95,0.29998779296875,True,False,True,[96],[0.71428573],49,49,14.257347106933594,14.257347106933594,28.81946295337468
1016,382,96,0.29998779296875,True,False,True,[15 16],[0.7741935  0.01748252],83,83,21.309309005737305,21.309309005737305,23.138036292667078
1017,383,60,0.29998779296875,True,True,True,[0 1],[0.79738563 0.00126422],46,142,14.200018882751465,40.17059326171875,44.36972135993658
1018,383,72,0.3000030517578125,True,True,True,[23 27],[7.529412e-01 2.950723e-04],80,80,15.871875762939453,15.871875762939453,46.18082699051963
1019,383,78,0.9486446960282949,True,True,True,[91],[0.8965517],110,110,29.061908721923828,29.061908721923828,29.87985733693798
1020,384,35,0.300048828125,False,True,True,[8],[0.8717949],73,73,19.400278091430664,19.400278091430664,22.539480433028668
1021,384,60,0.2999267578125,True,True,True,[65 61 66 62],[0.73333335 0.12       0.01010101 0.00144928],87,99,26.78654670715332,31.284818649291992,41.76132651324389
1022,384,77,0.29998779296875,True,True,True,[63 64],[0.5479452  0.38356164],213,213,48.64454650878906,48.64454650878906,55.72352487508079
1023,384,81,inf,False,True,True,[3 4 5],[0.5388601  0.15706806 0.0204499 ],69,188,12.864557266235352,40.57495880126953,49.85168959899841
1024,384,83,inf,False,False,True,[56],[0.75625],125,125,39.584716796875,39.584716796875,43.91157283457237
1025,385,32,0.29998779296875,True,True,True,[60 61],[0.6396396  0.00218627],65,100,14.578536987304688,27.091638565063477,32.885593314239905
1026,385,43,0.3000030517578125,True,True,False,[],[],6,6,2.4632163047790527,2.4632163047790527,47.99513745928651
1027,385,47,0.2999267578125,True,True,True,[64 66 65],[0.60162604 0.19491525 0.00129366],41,113,19.431396484375,39.54146194458008,51.71277292039069
1028,386,23,0.29998779296875,False,False,True,[74 76],[0.8113208  0.00239808],38,50,13.771659851074219,17.234596252441406,41.72658566150284
1029,387,60,0.29998779296875,True,True,True,[87 88],[0.72988504 0.01654412],157,157,33.93665313720703,33.93665313720703,42.878044719037774
1030,388,33,0.29998779296875,True,True,True,[81],[0.8072289],124,154,23.952177047729492,32.9296760559082,40.756449180790554
1031,388,47,0.29998779296875,True,True,True,[17 19],[0.9055118  0.00133809],123,123,25.978113174438477,25.978113174438477,43.91960609136192
1032,388,68,0.4242468053627785,True,False,True,[84],[0.8783784],70,70,25.859708786010742,25.859708786010742,50.36319741283982
1033,389,30,0.4242468053627785,True,True,True,[87],[0.8165138],98,98,22.013195037841797,22.013195037841797,49.940824182186105
1034,389,44,0.29998779296875,True,True,True,[85 86],[0.8067227 0.0041365],114,114,21.206382751464844,21.206382751464844,46.79907744229689
1035,389,62,0.29998779296875,True,True,True,[60],[0.8125],33,146,9.540604591369629,33.806026458740234,46.67035098289973
1036,390,132,0.2999267578125,True,True,True,[44 45],[0.75213677 0.001207  ],5,106,0.4506155252456665,28.30853271484375,35.64790828871107
1037,390,152,0.29998779296875,True,True,True,[39 40],[0.875817  0.0060241],65,146,22.462291717529297,45.65094757080078,50.94583344119851
1038,391,52,0.29998779296875,True,True,True,[23],[0.56435645],129,129,30.911808013916016,30.911808013916016,36.379012553093474
1039,391,105,0.29998779296875,True,True,True,[191 194],[0.44262296 0.01116873],59,59,14.554105758666992,14.554105758666992,22.609984942231257
1040,392,64,inf,False,False,True,[54],[0.94520545],69,69,20.46097755432129,20.46097755432129,39.137520587221225
1041,392,104,0.899993896484375,True,True,True,[24],[0.8630137],68,68,14.222448348999023,14.222448348999023,18.319695321579896
1042,393,43,0.2999267578125,True,True,True,[62 64 63],[0.55128205 0.2        0.0210084 ],75,75,21.675315856933594,21.675315856933594,50.19842163527667
1043,393,45,0.29998779296875,True,True,True,[43],[0.76842105],70,86,13.286333084106445,17.02252769470215,19.22221524357051
1044,393,47,inf,False,False,True,[31 33],[0.15873016 0.03014514],123,123,30.358200073242188,30.358200073242188,50.45607465179289
1045,393,51,0.2999267578125,True,True,True,[8],[0.62396693],48,185,10.748635292053223,40.12415313720703,45.47201549307654
1046,394,31,0.300018310546875,True,True,True,[35],[0.70689654],49,49,18.4749698638916,18.4749698638916,30.70497977338734
1047,395,72,0.29998779296875,True,True,True,[125 126],[0.8125     0.00371747],47,47,11.971632957458496,11.971632957458496,13.495266892337815
1048,395,82,0.2999267578125,True,True,True,[ 99 100],[0.84166664 0.00746269],83,111,20.052404403686523,27.853281021118164,49.139189312297916
1049,395,135,0.29998779296875,True,True,True,[103],[0.89411765],140,161,31.300945281982422,38.725242614746094,51.447778494810024
1050,395,144,0.2999267578125,True,True,True,[107 111],[0.5531915  0.00491228],42,42,10.960655212402344,10.960655212402344,12.443241781097571
1051,397,77,0.3000030517578125,True,True,True,[19],[0.70526314],74,74,23.717294692993164,23.717294692993164,56.127941063335214
1052,398,26,0.4243007545635366,True,True,True,[36 37 38],[0.68613136 0.025      0.00267618],91,120,21.214576721191406,31.25702667236328,38.65476881032103
1053,399,24,0.2999267578125,True,True,True,[22 24],[0.8181818  0.00534759],72,102,13.705083847045898,20.31572723388672,28.02804442802587
1054,399,52,0.29998779296875,True,True,True,[31 34],[8.604651e-01 7.117438e-04],83,83,19.445459365844727,19.445459365844727,26.511830464007488
1055,400,49,0.2999267578125,True,True,True,[71 72],[0.8055556  0.01030928],85,133,15.055415153503418,27.533245086669922,32.91469413971766
1056,400,74,1.236955373602135,True,False,True,[18],[0.92783505],81,93,26.716020584106445,31.539615631103516,45.41471800367036
1057,400,75,0.3000030517578125,True,False,True,[7 8],[0.8086957  0.00113766],79,103,25.090055465698242,31.727344512939453,39.510778634659694
1058,400,84,0.29998779296875,True,False,True,[59 61],[0.71428573 0.0019025 ],88,111,17.069400787353516,21.850000381469727,35.61416350217025
1059,401,37,0.29998779296875,True,True,True,[0],[0.85],37,91,9.751696586608887,22.246952056884766,36.0646039423684
1060,401,42,0.29998779296875,True,True,True,[27 28],[0.76859504 0.00857143],103,114,27.24895477294922,31.51311492919922,38.56178622294448
1061,401,98,0.29998779296875,True,True,True,[29],[0.8333333],58,58,14.119743347167969,14.119743347167969,16.083932628394987
1062,402,49,0.300018310546875,True,True,True,[57 58],[0.72282606 0.00214592],158,172,28.43561553955078,33.49486541748047,37.730099105208545
1063,402,56,0.29998779296875,True,True,True,[49 50],[0.5        0.08992806],74,74,12.125911712646484,12.125911712646484,35.18516610702812
1064,402,57,0.29998779296875,True,False,True,[51 52],[0.6545454 0.0106383],42,42,9.85037899017334,9.85037899017334,17.2508130972872
1065,402,72,0.3000030517578125,True,True,True,[53 56],[0.7430556  0.00195542],134,134,25.432016372680664,25.432016372680664,30.383775957093327
1066,402,73,0.3000030517578125,True,True,True,[138],[0.875],41,76,16.58382797241211,25.82036018371582,40.11504338254903
1067,402,81,0.2999267578125,True,True,True,[22],[0.39583334],82,82,24.026338577270508,24.026338577270508,31.323951208448417
1068,402,121,0.29998779296875,True,True,True,[19],[0.82738096],119,148,21.96870994567871,34.43710708618164,38.58447121006551
1069,402,171,0.29998779296875,True,True,True,[ 8 11],[8.1443298e-01 2.9815146e-04],76,87,25.811256408691406,29.366470336914062,35.35327476794398
1070,403,57,0.29998779296875,True,True,True,[13],[0.7125],70,70,13.530597686767578,13.530597686767578,45.2721737734715
